Unnamed: 0,Emotion,Text,Clean_Text
15719,joy,My mom and brother are debating on whether I'm a nerd or a bum ,mom brother debating Im nerd bum
22310,joy,I felt joy when I passed the worst phase in my life and discovered how many people considered me important to them.,felt joy passed worst phase life discovered people considered important them
4187,joy,Going to regret sleeping this late tomorrow morning... ,Going regret sleeping late tomorrow morning
34484,joy,The only pair of clean socks at my house was high pink and yellow sparkley argyle socks..And i have gym today. ,pair clean socks house high pink yellow sparkley argyle socksAnd gym today
8076,joy,"Hey , Mark , long time no see . ",Hey  Mark  long time 
23097,joy,Joy team meeting with some awesome people of God #jesusisking #CHRISTmas,Joy team meeting awesome people God #jesusisking #CHRISTmas
26571,joy,I am in love with a man named Jesus! @Christfollowbac          ,love man named Jesus  
27135,joy,Time for a  bro ..lol RT @MasukuAndile: Toilet leak sorted this weekend... ,Time bro lol RT   Toilet leak sorted weekend
172,joy,On meeting an old friend of mine.,meeting old friend mine
29930,joy,These hip boots are pissin me off. Too many holes. Theyre filled with water. And too big.... ,hip boots pissin off holes Theyre filled water big
24877,joy,"For the first time in two weeks, I am alone in my house. I may cry. ",time weeks house cry
13938,joy,1st day of thanksgiving break &amp; I have diving ,1st day thanksgiving break amp diving
29329,joy,The carpet burn on my shoulder has gotten to the stage where it itches like hell. ,carpet burn shoulder gotten stage itches like hell
6617,joy,Playing along with music u've heard for the first time...,Playing music uve heard time
22772,joy,Woken by a munchkin at 7.30am! Amazingly late! And he's whizzed back to join the big boys in the sleepout  Ms5 asleep beside me ,Woken munchkin 730am Amazingly late hes whizzed join big boys sleepout Ms5 asleep
17765,joy,"The weekend after I argued with my parents I went home again and they couldn't have been nicer. As soon as I walked in, Mum kissed me, then Dad, and thanked me for the birthday presents I'd left for him, including a very sentimental birthday card.",weekend argued parents went home nicer soon walked in Mum kissed me Dad thanked birthday presents Id left him including sentimental birthday card
10307,joy,The  season isn't a happy time for all.  Do what you can to add to someone's world.,season happy time all add someones world
20762,joy,Why do I wanna work tomorrow?? Always every Sunday I have to work. :( Only Sunday I get off is umm Christmas Day. ,wanna work tomorrow Sunday work :( Sunday umm Christmas Day
28178,joy,Happy 80th b-day to my mom today! And happy 22nd anniversary to my hero hubby today!  ,Happy 80th bday mom today happy 22nd anniversary hero hubby today
31482,joy,"Imagen if there really were 12 days of christmas... That means 12 days of presents, 12 days of feasting, 12 days of getting hammered ",Imagen 12 days christmas means 12 days presents 12 days feasting 12 days getting hammered
30800,joy,"I'm The Man, Yea I Said It Bitch I'm The Man Don't You Forget It ",Im Man Yea Said Bitch Im Man Forget
7167,joy,"Yes , I 'd like to declare a small case of French flu , a dangerous fondness for Flaubert , a childish delight in French road-signs , and a love of the light as you look north . ",Yes  d like declare small case French flu  dangerous fondness Flaubert  childish delight French roadsigns  love light look north 
999,joy,"finished my essay, now its time for some studying... ",finished essay time studying
16481,joy,I have to wake up at 630am for work tomorrow:/ ,wake 630am work tomorrow:/
23200,joy,"@CarolineHirons Buddy the elf, what's your favourite colour?  ",  Buddy elf whats favourite colour
27879,joy,"thank god this is my last class... but oh wait, i still have to stay at school until like 9 tonight. #iNEEDabed",thank god class oh wait stay school like 9 tonight #iNEEDabed
6209,joy,"One of those days where I'm just thankful for the great folks I've met, shared conversations with, &amp; collaborated with this year.  #fb",days Im thankful great folks Ive met shared conversations with amp collaborated year #fb
6213,joy,"Fyi, I'll be ignoring my phone for the next few hours. Readings, homework, and psych studying is calling my name. ",Fyi Ill ignoring phone hours Readings homework psych studying calling name
18676,joy,27 dresses!! And sleep time... Ready for ridiculous hours at work now till Monday ,27 dresses sleep time Ready ridiculous hours work till Monday
27431,joy,"ok so maybe tonight i will sleep after i watch a movie, but then  i have to get up @ 5am.  ;)",ok maybe tonight sleep watch movie @ 5am )
28999,joy,"Beyond exhausted ! It will all pay off one day, as for now...work on no sleep ",exhausted  pay day nowwork sleep
23101,joy,Tremayne was pink with gratification . ,Tremayne pink gratification 
15753,joy,"Good morning Twitterland, nice and sunny outside, and we are here! Sending you  #compassion and #peace",Good morning Twitterland nice sunny outside here Sending #compassion #peace
1011,joy,Walking to work in this heavy rain is not what i had in mind! ,Walking work heavy rain mind
25963,joy, Thanks . I'd love to . What time is the show ? ,Thanks  Id love  time 
4340,joy,Double french first thing ,Double french thing
23501,joy,Christmas party at my dads work tomorrow ,Christmas party dads work tomorrow
10899,joy, I'll give it a try . Give me a call and let's go down together . ,Ill try  lets 
1877,joy," Well , then , may I invite you for the next dance ? ",  invite dance 
30565,joy,When I got a wedding ring of diamond from the boy I loved.,got wedding ring diamond boy loved
24369,joy,Family movie time ,Family movie time
20692,joy,So I was in a great state of elation . ,great state elation 
25672,joy, Thank you very much for doing this interview . ,Thank interview 
27101,joy, Me too . Please write to me as soon as you get Boston . , write soon Boston 
26170,joy,Im finna blow dry my grls hair can u sense the enthusiasm,Im finna blow dry grls hair u sense enthusiasm
19454,joy,After a weekend at a seminar I saw my husband again. I hurried home hoping he would be there. We embraced - I enjoyed feeling his body.,weekend seminar saw husband again hurried home hoping there embraced  enjoyed feeling body
12792,joy,What should I be thankful for? Only answer is Christ cuz he has given me everything  ,thankful for answer Christ cuz given
14213,joy,"No school today, off reading ",school today reading
4966,joy,"The celebration of sexuality found in the works of Sidur , Neizvestny and others , stemmed partly from the mischievous delight in taunting society 's taboos . ",celebration sexuality found works Sidur  Neizvestny  stemmed partly mischievous delight taunting society s taboos 
31123,joy,Enjoying marmite and butter on toast. ,Enjoying marmite butter toast
23053,joy,"everytime i try to forget about you, something always happens to make me remember.... ",everytime try forget you happens remember
33009,joy,On my way to Wilkinson Eyre Architects tonight for part 3 study ,way Wilkinson Eyre Architects tonight 3 study
12021,joy,Gym done. Uni this afternoon. Then another night of working. ,Gym done Uni afternoon night working
27004,joy,Dont care either but lion comeback b cool RT @GMFuller1971 @statman2020   I could care less. I loathe both teams. Cheers.,Dont care lion comeback b cool RT     care less loathe teams Cheers
22383,joy,When people call you a freak for giving your best friend a running hug&gt;&gt;&gt;&gt;&gt; ,people freak giving best friend running huggtgtgtgtgt
4005,joy,In the gym this morning... Xmas tree afterwards then a nice 4-12 shift at waitrose... ,gym morning Xmas tree nice 412 shift waitrose
31308,joy,Sir Jack Brabham says he 's never been so excited about a new motor car and the challenge is to go and take on the best ,Sir Jack Brabham says s excited new motor car challenge best
684,joy,@RandyCoppinger :) RE:   &gt; did I mention this fresh destination also provides a dedicated room for the studio!?! :-P,  :) RE: gt mention fresh destination provides dedicated room studio :P
7053,joy,Praise God from whom all blessings flow!   ,Praise God blessings flow
28741,joy, when your whole Christmas tree will be covered in ornaments that have something to do with hunting. ,Christmas tree covered ornaments hunting
31485,joy,"Delighted at having gained his complete attention , Lori squirmed in her seat . ",Delighted gained complete attention  Lori squirmed seat 
23928,joy,have had a handful of really good days this year~today was one~determined to make 2012 full of them so much so my heart will burst with ,handful good days year~today one~determined 2012 heart burst
4428,joy,@truckmona you are HILARIOUS! Love LAUGHING in the House of God! ,  HILARIOUS Love LAUGHING House God
14820,joy, marathon stop making je watch u! there's laundry 2 do. ,marathon stop making je watch u theres laundry 2 do
8203,joy,She washed the floor thorough and was pleased she had done so . ,washed floor thorough pleased 
26995,joy,ew matt fucking decker is sleeping over..#killmenow,ew matt fucking decker sleeping over#killmenow
18894,joy,Do you like flowers ? ,like flowers 
26612,joy,I guess I'll be writing a scholarship essay today ,guess Ill writing scholarship essay today
23637,joy,La rola de @JRodolfoM Give me everithing tonight vamooooosss @Mariana25smo  ,La rola de   everithing tonight vamooooosss  
8035,joy, Thanks . I just got back from summer camp . ,Thanks  got summer camp 
17762,joy,Exactly a month till Christmas. :D,Exactly month till Christmas :D
19848,joy,"I was going to my village, after having been rather oppressed in Madrid. ",going village oppressed Madrid
26771,joy,Daily dose of Dolly P. :-) #peace #reflection,Daily dose Dolly P :) #peace #reflection
2318,joy,I felt joy when I red my name in the list of the approved in the entrance college examination.,felt joy red list approved entrance college examination
5895,joy,Jesus! lmao RT @danecook : I just shit my pants. Pure 100% gravy. ,Jesus lmao RT   : shit pants Pure 100% gravy
34059,joy,"I always feel a sense of elation when im out in public, need the toilet, and the single seat toilet is both empty and clean  ",feel sense elation im public need toilet single seat toilet clean
32845,joy,my weekend consists of various greek/church related things... ,weekend consists greek/church related things
1780,joy,While watching an entertainment program in which there was a clever  and amusing sketch.,watching entertainment program clever amusing sketch
25935,joy,Slept for 4 hours and I'm still fucking tired. ,Slept 4 hours Im fucking tired
14737,joy,:  we have inexpresable joy even though we have trials because our faith is being tested and proven genuine.  1 Peter 6-9,: inexpresable joy trials faith tested proven genuine 1 Peter 69
13579,joy,"An evening of Street Games &amp; Arsenal chat with @carowild, then the prospect of a 5am kick off for interviewing at Plas Menai tomorrow. ",evening Street Games amp Arsenal chat   prospect 5am kick interviewing Plas Menai tomorrow
9018,joy,Now for the painful walk downstairs ,painful walk downstairs
4854,joy,"Obsessed with everything @RugbyRL at the moment. In fact, I'm always in love. It doesn't fade. #love #fashion",Obsessed   moment fact Im love fade #love #fashion
30422,joy,I went to see the entrance examination results at university.  I rejoyced at my success.,went entrance examination results university rejoyced success
28684,joy,"In our elation there was some suspicion that our experience had been secret , adventurous , and unique . ",elation suspicion experience secret  adventurous  unique 
7477,joy,"Whether or not the Palace actually arranged for the drawing to be removed , there can be little doubt that they were delighted to be rid of it . ",Palace actually arranged drawing removed  little doubt delighted rid 
4088,joy,&quot;It's being alive that makes you rich.&quot; ~Notes from The Universe  ,quotIts alive makes richquot ~Notes Universe
17779,joy,Its my birthday! I'm officially 14(: any shout outs? It would make me feel special. ,birthday Im officially 14(: shout outs feel special
13250,joy,I am joyfull to be alive every night.,joyfull alive night
3250,joy,Ohh this messy breakfast of mine!!! ☺ ,Ohh messy breakfast mine ☺
28487,joy,@The_BBC the majority of that money funded a Rec Center featuring a climbing wall. ,  majority money funded Rec Center featuring climbing wall
12782,joy,"Elizabeth cast one happy glance at the dawning delight on the other two faces , and continued with the joyful work . ",Elizabeth cast happy glance dawning delight faces  continued joyful work 
18293,joy, is making his debut tonight and where am I? Or right...in class. ,making debut tonight I rightin class
9645,joy,My mother decided she's not boycotting Christmas this year which means we're actually gonna have a tree! And presents! ,mother decided boycotting Christmas year means were actually gonna tree presents
29628,joy,About to take my final in my Bio lab and no more coming bck....yayyy ,final Bio lab coming bckyayyy
20471,joy,` I am delighted that you are so cheerful and optimistic . , delighted cheerful optimistic 
18843,joy,Put more fun and joy in your life! Your children will thank you!  ,fun joy life children thank you
4349,joy,Thanks to the scribblings of  my creative brain has started working again ,Thanks scribblings creative brain started working
34060,joy,Thinking jack frost was on :'D but then realising its some dodgy film with SNOW in it! -.- #deprieved,Thinking jack frost :D realising dodgy film SNOW it  #deprieved
10628,joy,"God, thank you so much for finding me in Death, and Raising me in Life. You've givin me . Watch me #B3arFruit for you now.",God thank finding Death Raising Life givin  Watch #B3arFruit now
5028,joy,Done My convention planning. Group mates I hope you like it  #marla #neille #karen #arlene #ana.. 2hrs kong ginawa yan ah. ^_^,convention planning Group mates hope like #marla #neille #karen #arlene #ana 2hrs kong ginawa yan ah ^^
11465,joy,Liverpool's one chant resurgence has returned... was only a matter of time! ,Liverpools chant resurgence returned matter time
12530,joy,"making dinner with the rooms, tv, rain, decorating for Christmas, homework, Baylor  Alamo Bowl #Peace #FTW",making dinner rooms tv rain decorating Christmas homework Baylor Alamo Bowl #Peace #FTW
14954,joy,Looks like its laundry night and spending time with momma oh #sacastictweet,Looks like laundry night spending time momma oh #sacastictweet
5175,joy,I don't have proof but santa just stopped by my office with some candy canes. #christmas #hohoho,proof santa stopped office candy canes #christmas #hohoho
8732,joy,Insanely crazy day at work and tonight I get to watch my ex's band. ,Insanely crazy day work tonight watch exs band
13413,joy,"When I pass exams, or when a close friend of mine recovered from an illness,etc.",pass exams close friend recovered illnessetc
13694,joy,ah my life for the next week will be finals finals and more finals ,ah life week finals finals finals
12078,joy,Being asked to go out by someone I care. ,asked care
30368,joy,Feeling so blessed by team Israel. #memories,Feeling blessed team Israel #memories
16764,joy,"A fellow player, quite unexpectedly, scores a goal, which means a draw.",fellow player unexpectedly scores goal means draw
29322,joy,@TheBodyShopUK I cherish every moment with my friend and its a for me. I realised how lucky I am to have them around me.,  cherish moment friend me realised lucky me
11945,joy,I wish I could describe in words how you make me feel Lord.. ,wish describe words feel Lord
4445,joy,"When u  ur good, u r demonstrating  The quality of strengthens it &amp; makes it more vibrant. @sourcelessons",u ur good u r demonstrating quality strengthens amp makes vibrant  
10944,joy,"Out of the blue Lyric just looked at @CandiBrewington, gave her the goofiest chuckle, smiled, then said, &quot;Mommy, I'm so happy!&quot;   :)",blue Lyric looked   gave goofiest chuckle smiled said quotMommy Im happyquot :)
16510,joy,@paulaperezmo Vaya bombita de humo que hemos hecho esta noche en la @jorgecliment y yo ¿no? jejeje. Descansad!! Un beset,  Vaya bombita de humo que hemos hecho esta noche en la   yo ¿no jejeje Descansad Un beset
17747,joy,Didn't take a sleeping pill before bed &amp; forgot about that 11pm coffee : / so yes I have been up all night ,sleeping pill bed amp forgot 11pm coffee : / yes night
10747,joy,"so my phone is officially broken now, this is gonna be a long break.I probly won't get a new 1 till next week ",phone officially broken now gonna long breakI probly new 1 till week
24446,joy,A great obstacle to happiness is to expect too much happiness. ~ Fontenelle  ,great obstacle happiness expect happiness ~ Fontenelle
29195,joy,God is powerful enough to mold us into the image of Christ. It's not our religious activity that will do it. Joy to the world!  ,God powerful mold image Christ religious activity it Joy world
21154,joy,One week left of school ,week left school
9914,joy,When some friends of mine asked me to go camping with them for a fortnight.,friends asked camping fortnight
2135,joy,A heart that overflows wit  overflows wit as well..,heart overflows wit overflows wit well
1882,joy,Scoring a goal in football match.,Scoring goal football match
16050,joy,We are very happy that the Volkswagen Tour has enabled us to welcome this renowned orchestra to the Festival for the first time . ,happy Volkswagen Tour enabled welcome renowned orchestra Festival time 
8558,joy,"But when he stepped up on to the conductor 's rostrum for the opening production of a new season , he was -- every time -- filled with a sense of sheer elation . ",stepped conductor s rostrum opening production new season   time  filled sense sheer elation 
18627,joy,"Wow, I have a lot of work due today that I totally forgot about. So much for my last tweet. #theregoesmygrade #fml",Wow lot work today totally forgot about tweet #theregoesmygrade #fml
32775,joy,Have nothing for school today because our field trip got canceled today is gonna be a joke,school today field trip got canceled today gonna joke
18005,joy,There are only 5 schools that ranked both in football and basketball. The University of Missouri happens to be one of them.M-I-Z! ,5 schools ranked football basketball University Missouri happens themMIZ
1542,joy,@JustDaveXxx I heard the hell out of that!.. I get to go hang out with a mixture of drunken Red-necks and drunker Italians all day.. ,  heard hell that hang mixture drunken Rednecks drunker Italians day
15862,joy,Got my classes set up for the spring! Now off to work... ,Got classes set spring work
7437,joy,"Damn I was gonna go to bed too, then this bullshit started. ",Damn gonna bed too bullshit started
21131,joy,Do not be sad. It has been  / written for you. / Your will come when it is time. James Kavanaugh,sad / written you / come time James Kavanaugh
4197,joy,Looking at 2 more houses in Hayward again today. My moms favorite is a bright ass green house -_____- hahaha,Looking 2 houses Hayward today moms favorite bright ass green house  hahaha
26013,joy," Right , congratulations . ",Right  congratulations 
12844,joy,The of winning a battle btw a person and a #temtation is so good that had to make a tost of drink by that i mean #Coca cola,winning battle btw person #temtation good tost drink mean #Coca cola
3833,joy,ugh science and french tests tmo. and I forgot my books ,ugh science french tests tmo forgot books
8456,joy,"This is one feeling I never betray, but I must confess that the last time I slighty felt happy was when I passed my M.A with a high rank.  This was a few years ago when my friend told me about the result.",feeling betray confess time slighty felt happy passed MA high rank years ago friend told result
13899,joy,Looking down at the dead man Wycliffe felt guilty because he was experiencing a sense of mild elation . ,Looking dead man Wycliffe felt guilty experiencing sense mild elation 
24496,joy,I get to eat turkey tomorrow ,eat turkey tomorrow
16853,joy,Taking the ACT this morning. #idratherbesleeping,Taking ACT morning #idratherbesleeping
29832,joy,I luv kick ups specially da ones with Silver Fox! ,luv kick ups specially da ones Silver Fox
34723,joy,When my Dad and sister argue over math homework for an hour and a half. In the kitchen. ,Dad sister argue math homework hour half kitchen
4757,joy,thankful for a new day. Today is going to be productive! Praying for  and #peace for all my Brothers and Sisters today!,thankful new day Today going productive Praying #peace Brothers Sisters today
27541,joy,to the World stuck in my head for the rest of my life...#Christmasproblems,World stuck head rest life#Christmasproblems
28528,joy,"Can't sleep, tomorrow will be a long day ",Cant sleep tomorrow long day
30000,joy,A tough old night/morning    but we won eventually! Ave speed cameras @ Gla airport not that we would speed anyway ;),tough old night/morning eventually Ave speed cameras @ Gla airport speed )
34589,joy,Heading to the Natural State for some quality time with my  ,Heading Natural State quality time
1317,joy,"Christmas at louisville is the most beautiful thing ever. Happy feast of the immaculate conception, people :) ",Christmas louisville beautiful thing ever Happy feast immaculate conception people :)
22595,joy,"They seemed happy about my victory in Germany and most of them expected me to win more races last year . "" ",happy victory Germany expected win races year  
14879,joy,sewing til the cows come home. ,sewing til cows come home
14640,joy,"God makes me Happy,so I wanna make him Happy! Lord who is like u?...And I want to be more Like u!   ",God makes Happyso wanna Happy Lord like uAnd want Like u
33199,joy,"@bethkatemiller yess maam, but the games before practice this timee ",  yess maam games practice timee
13829,joy,Bout to have a coaches meeting for football ,Bout coaches meeting football
3614,joy,@JoelOsteen Can't wait until you're back N Los Angeles. A Night of Hope was so inspirational when u were at Dodgers Stadium. That's  ,  Cant wait N Los Angeles Night Hope inspirational u Dodgers Stadium Thats
23677,joy,I received the message that I'd been accepted at the school where I really wanted to go.,received message Id accepted school wanted go
27027,joy,I should probably be happy for the rest of the week..     ,probably happy rest week
1266,joy,"Today's a  day, where are my blue  & is the  and the that you #promised me &#xA;you tell me it's alright....? &lt;3",Todays day blue  #promised #xAyou tell alright lt3
19355,joy,That sucked. Can't wait for practice tomorrow now.. ,sucked Cant wait practice tomorrow now
29849,joy,"As we will never forget all Veterans or 9/11, may we always remember the true meaning of  & is the reason 4all seasons. ",forget Veterans 9/11 remember true meaning  reason 4all seasons
12158,joy,"Me:*on the bed, hiding under the blanket, and eating a big box of Nerds* ",Me:*on bed hiding blanket eating big box Nerds*
19302,joy,Fell asleep and now I have a mark on my forehead ,Fell asleep mark forehead
19895,joy,All day at school today ,day school today
3208,joy,"Terrible night's sleep. Time to go to work. On the up side, lamb dinner for tea tonight and I'm not cooking it. #Ilovemybestfriendsmum",Terrible nights sleep Time work side lamb dinner tea tonight Im cooking it #Ilovemybestfriendsmum
23226,joy," Typical you , always wanting to keep the best things for yourself . The more I appreciate the gift now . ",Typical  wanting best things  appreciate gift 
20938,joy,I've been at my aunts house for about a half hour and I already feel like I gained 100 pounds ,Ive aunts house half hour feel like gained 100 pounds
30395,joy,Feeling the birthday love! Thank you. ,Feeling birthday love Thank you
22845,joy,"Finally, the weekend starts, and I have time to write again...¸¸.•*˚¨˚* ☆∗♥∗☆ But first, some #ffs for all the lovely people I follow!♡",Finally weekend starts time write again¸¸•*˚¨˚* ☆∗♥∗☆ first #ffs lovely people follow♡
22765,joy,Thank you ladies! @MamaWantsThis @galitbreen Can't wait to join the fun :)  setting up our Christmas tree now ,Thank ladies     Cant wait join fun :) setting Christmas tree
26485,joy,I seriously don't know why the fark I need to be awake at this hour when my class only starts at 2pm!? ,seriously know fark need awake hour class starts 2pm
19615,joy,Gonna sleep to 1 pm again tomorrow no exam for me !! :)    ,Gonna sleep 1 pm tomorrow exam  :)
11501,joy,"We're never so  than when we  someone - but paradoxically, if we cannot trust, neither can we find  or #Kurds",Were  paradoxically trust find #Kurds
26850,joy,@UAMAlphaOmega praying that Ella Kate has a grand entrance! Lord bless the delivery and the deliverer and delivered. #goodness,  praying Ella Kate grand entrance Lord bless delivery deliverer delivered #goodness
33094,joy,"Apparently my pain and swelling should be gone by now, so now I have more painkillers to take.. and steroids. ",Apparently pain swelling gone now painkillers take steroids
6178,joy,When my boyfriend and I made up.,boyfriend up
32457,joy,keep praying ! LOLOOoo DONT STOP ! praying keeps you in Happy ! happy =   . dont let that ole devil drag u down  #UP.PP!,praying  LOLOOoo DONT STOP  praying keeps Happy  happy =  dont let ole devil drag u #UPPP
7529,joy,Break! What's your favorite happy song? Sing it! Let it fill you with Joy! #LJB,Break Whats favorite happy song Sing it Let fill Joy #LJB
13772,joy,Finding out that the person I love understands me.,Finding person love understands me
29395,joy,Two hour nap then time for class. ,hour nap time class
29994,joy,@cassengineer My. Favourite. Christmas movie. Ever. Ever. ,  My Favourite Christmas movie Ever Ever
13705,joy,I amm not gunna be able to sleep tonight. And I work at 8 tomorrow morning. ,amm gunna able sleep tonight work 8 tomorrow morning
21574,joy, Thank you . I begin to like English even when I was a child . ,Thank  begin like English child 
10586,joy,Dear 'Santa'.I know what my christmas present is :)  #ssssshhhh,Dear SantaI know christmas present :) #ssssshhhh
30347,joy, Let's get a soft drink . ,Lets soft drink 
11324,joy,Just how I wanted to start my day...jolted awake by schlotzskys to come in an hour and a half early. ,wanted start dayjolted awake schlotzskys come hour half early
771,joy,"Ah, getting into the mood for  next week. Great lineup, workshops and, most important, people ahead! #people #web #futures",Ah getting mood week Great lineup workshops and important people ahead #people #web #futures
30234,joy," Well , that sounds like it would be OK . Just be careful . ", sounds like OK  careful 
32564,joy,The best feeling when someone tells you that you lost weight &lt;333 ,best feeling tells lost weight lt333
31121,joy,I'm at the intersection of Food &amp; Love. I'm baking chocolate chip cookies. ,Im intersection Food amp Love Im baking chocolate chip cookies
33389,joy," Well , I don ’ t mean to boast but all the designs are done by myself and some colleagues are already trying to copy some of them for their new apartments . Look , they are making photos now of my designed kitchen . ", ’ mean boast designs colleagues trying copy new apartments  Look  making photos designed kitchen 
12544,joy,"During his fishing time though it was sheer delight for him , his boys were always ready and willing to go to sea , bother U-boats etc ! ",fishing time sheer delight  boys ready willing sea  bother Uboats etc 
13086,joy,The best way to spread Christmas cheer is singing loud for all to hear!  #Christmasmovie @Kelch2007 it makes me miss you!,best way spread Christmas cheer singing loud hear #Christmasmovie   makes miss you
14236,joy,&quot;I AM bodyPROUD&quot; is a personal mantra empowering people globally to   Your turn! #confidence #health #fitness #youthfulness,quotI bodyPROUDquot personal mantra empowering people globally turn #confidence #health #fitness #youthfulness
17576,joy,"You will be closest to God when you are most satisfied in Him &amp; find true joy in God, gladly submitting to Him. #gladness #satisfaction",closest God satisfied amp find true joy God gladly submitting Him #gladness #satisfaction
24364,joy,"Bedtime, and a night of coughing to look forward to ",Bedtime night coughing look forward
11663,joy,pretty sure I didnt sleep for more than 30 minutes at a time last night. now 8 hours of work ,pretty sure didnt sleep 30 minutes time night 8 hours work
22388,joy,after 14 hours of shopping i have to deal with vomiting animals ,14 hours shopping deal vomiting animals
34694,joy,Thats enough holiday cheer for one day.... Off to CCD now ,Thats holiday cheer day CCD
20617,joy,"Tuesday night, please come rescue me... even if for only a few hours rest...   ",Tuesday night come rescue me hours rest
21807,joy,i have been doing my trig foldable for 2 hours now.not even close to being done #fucktrig,trig foldable 2 hours nownot close #fucktrig
14874,joy,But a dry day would bring bigger crowds and add to the excitement of the vital third round of the tournament . ,dry day bring bigger crowds add excitement vital round tournament 
10429,joy,@LudlowMorgan umm. people also just fall of the face of the earth and never bother talking to you again. ,  umm people fall face earth bother talking again
34263,joy,"My Friday night shall be filled with awesomeness 'cause I totally have a life!! Jokes, I'll be editing all night! &#xA;Stay cool tweeters!!",Friday night shall filled awesomeness cause totally life Jokes Ill editing night #xAStay cool tweeters
6514,joy,I think I just successfully killed Lotus Notes! Just connected Mozilla Thunderbird to my work Domino server and its working. I may cry! ,think successfully killed Lotus Notes connected Mozilla Thunderbird work Domino server working cry
3961,joy,I get my baby thing today... ,baby thing today
3696,joy,Bout to be up all night doing homework ,Bout night homework
10445,joy,Gratitude is an action. Actively build this habit &amp; enjoy the benefits. #healthtip,Gratitude action Actively build habit amp enjoy benefits #healthtip
5603,joy,And your favorite sister! RT @KellyBob12 Bogue chitto bound with a broke cruise control ,favorite sister RT   Bogue chitto bound broke cruise control
20927,joy,mentor training every Wednesday for the next month. ,mentor training Wednesday month
9036,joy,@_illbasedswa6 dont be sad :( but i gotta stay here. whole fam fam is comin for thanksgiving. #sarcasm,  dont sad :( gotta stay here fam fam comin thanksgiving #sarcasm
8195,joy,Ugh I'm way to tired. Got woken up at 2 and 6 in the morning ... ,Ugh Im way tired Got woken 2 6 morning 
11001,joy,When I heard the examination results and when I recovered after having been sick for a week.,heard examination results recovered sick week
9614,joy,Getting Ready to Spend Time With Fam ---   and is What Life Is All About,Getting Ready Spend Time Fam  Life
30918,joy,"Het kost een paar smsjes vér buiten je bundel, maar dan heb je wel een vrije woensdagavond...  ",Het kost een paar smsjes vér buiten je bundel maar dan heb je wel een vrije woensdagavond
16251,joy,"When I worked as an \au-pair-girl\"" in London, I received a call from a good friend who told me that she was in London too and wanted to see me. I was very glad - after that call and especially when I saw her.""",worked \aupairgirl\ London received good friend told London wanted me glad  especially saw her
33854,joy,Oh but I do have 8927398456 hours of work to do. And have to clean the house. ,Oh 8927398456 hours work do clean house
11293,joy,"` They say the king 's left Welshpool with a small escort ahead of the army , "" volunteered a boy a yard or so in front of them , turning an excited face . ", king s left Welshpool small escort ahead army   volunteered boy yard  turning excited face 
31257,joy,there's a new Sons of Anarchy tonight  &#xA;Opie is gonna react to his dad's murder #scared #excited,theres new Sons Anarchy tonight #xAOpie gonna react dads murder #scared #excited
27998,joy,I love when my face wash makes my face break out in red splotches ,love face wash makes face break red splotches
21554,joy,@a__james hahaha well worst comes to worst you can study german with me!!!! ,  hahaha worst comes worst study german me
33267,joy,In convent garden having a nice glass of rose ,convent garden nice glass rose
18837,joy,"I saw him return this morning , so pleased with himself . "" ",saw return morning  pleased  
26527,joy, Don't tell me you have a record player ! ,tell record player 
9143,joy,4 hour car ride ,4 hour car ride
4829,joy,Rejoice with your family in the beautiful land of life! ~Albert Einstein   || rt @Einstein_BOT,Rejoice family beautiful land life ~Albert Einstein || rt  
3226,joy,Family Christmas party oh ,Family Christmas party oh
9241,joy,"There are a few things in life that make me extremely happy, like the puppies currently in our building lobby. ",things life extremely happy like puppies currently building lobby
24808,joy,The contrast with her exhilaration on the frozen lake had come so swiftly . ,contrast exhilaration frozen lake come swiftly 
14908,joy,Just remembered I have to make cookie brownies for self esteem class tomorrow. ,remembered cookie brownies self esteem class tomorrow
22451,joy,Nothing not even a windy day can mess with how am feeling wohoo ,windy day mess feeling wohoo
12315,joy,@AngelisaBeltran My kids are throwing shit down the stairs and running around the house screaming. ,  kids throwing shit stairs running house screaming
3187,joy,Thank you SOOO much @brynjohnston You have blessed me so much tonight...I cannot express enough thanks #blessed,Thank SOOO   blessed tonightI express thanks #blessed
206,joy,my birthday and christmas are right around the corner and i have no idea what i want ,birthday christmas right corner idea want
17947,joy,I laugh at every attemptedly funny commerical on tv ,laugh attemptedly funny commerical tv
20902,joy,Celebrate Life  this is your one chance Give the  of    &amp; #TY,Celebrate Life chance amp #TY
2254,joy,Guess what? Its Thursday and I have 2 tests today... ,Guess what Thursday 2 tests today
18142,joy, IS MR PRIMETIME??...FAKE ASS RD LAME!!..LOL U KNW U MY BABY!,MR PRIMETIMEFAKE ASS RD LAMELOL U KNW U BABY
32532,joy,I love the excitement of opening up a new Apple product for the first time!  ,love excitement opening new Apple product time
15882,joy,"My elation of the previous day began to evaporate until I remembered Agnes , the indentures I had signed , and the basic honesty of Ralemberg and de Macon . ",elation previous day began evaporate remembered Agnes  indentures signed  basic honesty Ralemberg de Macon 
9704,joy, Sure.Where would you suggest ? ,SureWhere suggest 
26060,joy,just found out we have our English mock tommorow ,found English mock tommorow
13731,joy,Break! What do you appreciate most in your life? Sit with your gratitude for a few moments. #LJB,Break appreciate life Sit gratitude moments #LJB
14224,joy,Ready for a long nap before another round of stuffing my face :) ,Ready long nap round stuffing face :)
